school_year,school_year_offset,sis_user_id,student_label,grade_level,course_id,course_name,course_track,section_id,teacher_id,attendance_category,boy_assignment_label,eoy_assignment_label,boy_score,eoy_score,present_boy,present_eoy,observed_growth_delta,modeled_eoy_growth_delta,latent_readiness_after_boy,latent_readiness_after_eoy,latent_eoy_transition_delta,growth_band
2026-2027,1,SYN-SIS-000018,Synthetic Student 018,11,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,TCH-003,normal,Assignment 03,Assignment 04,89.41,99.57,true,true,10.159999999999997,10.16,88.4822,90.7477,2.2655,positive_growth
2026-2027,1,SYN-SIS-000021,Synthetic Student 021,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,TCH-005,high,Assignment 03,Assignment 04,90.12,91.97,true,true,1.8499999999999943,1.85,91.1808,91.3137,0.1329,stable
2026-2027,1,SYN-SIS-000022,Synthetic Student 022,10,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,TCH-003,normal,Assignment 03,Assignment 04,72.92,79.37,true,true,6.450000000000003,6.45,69.5084,75.2131,5.7047,positive_growth
2026-2027,1,SYN-SIS-000053,Synthetic Student 053,10,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,TCH-005,high,Assignment 03,Assignment 04,94.16,93.37,true,true,-0.789999999999992,-0.79,95.6928,93.9686,-1.7242,stable
2026-2027,1,SYN-SIS-000061,Synthetic Student 061,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-019,TCH-004,normal,Assignment 03,Assignment 04,0.0,32.57,false,true,,0.59,25.7209,30.567,4.8461,first_evidence_eoy
2026-2027,1,SYN-SIS-000089,Synthetic Student 089,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-020,TCH-005,high,Assignment 03,Assignment 04,83.16,90.34,true,true,7.180000000000007,7.18,85.9245,88.0731,2.1486,positive_growth
2026-2027,1,SYN-SIS-000111,Synthetic Student 111,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-009,TCH-002,normal,Assignment 03,Assignment 04,35.1,40.71,true,true,5.609999999999999,5.61,30.6081,39.9459,9.3378,positive_growth
2026-2027,1,SYN-SIS-000113,Synthetic Student 113,10,MATH-GEOM,Geometry,regular,Y01-SEC-004,TCH-002,high,Assignment 03,Assignment 04,19.91,26.3,true,true,6.390000000000001,6.39,20.2587,28.1903,7.9316,positive_growth
2026-2027,1,SYN-SIS-000115,Synthetic Student 115,11,MATH-GEOM,Geometry,regular,Y01-SEC-003,TCH-001,normal,Assignment 03,Assignment 04,57.57,60.2,true,true,2.6300000000000026,2.63,56.3391,60.7365,4.3974,stable
2026-2027,1,SYN-SIS-000126,Synthetic Student 126,10,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-012,TCH-003,normal,Assignment 03,Assignment 04,65.69,73.33,true,true,7.640000000000001,7.64,65.0748,72.3586,7.2838,positive_growth
2026-2027,1,SYN-SIS-000128,Synthetic Student 128,11,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,TCH-003,normal,Assignment 03,Assignment 04,73.92,70.16,true,true,-3.760000000000005,-3.76,72.9282,75.2908,2.3626,stable
2026-2027,1,SYN-SIS-000133,Synthetic Student 133,12,MATH-PRECALC,Precalculus,regular,Y01-SEC-019,TCH-004,normal,Assignment 03,Assignment 04,0.0,100.0,false,true,,0.72,98.6222,100.0,1.3778,first_evidence_eoy
2026-2027,1,SYN-SIS-000140,Synthetic Student 140,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-019,TCH-004,at_risk,Assignment 03,Assignment 04,34.15,0.0,true,false,,,31.3686,42.7676,11.399,absent_eoy
2026-2027,1,SYN-SIS-000146,Synthetic Student 146,10,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,TCH-003,high,Assignment 03,Assignment 04,75.96,78.69,true,true,2.730000000000004,2.73,77.0293,80.5025,3.4732,stable
2026-2027,1,SYN-SIS-000158,Synthetic Student 158,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,TCH-005,normal,Assignment 03,Assignment 04,0.0,94.59,false,true,,4.56,90.092,91.5456,1.4536,first_evidence_eoy
2026-2027,1,SYN-SIS-000164,Synthetic Student 164,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,TCH-003,normal,Assignment 03,Assignment 04,31.44,34.7,true,true,3.2600000000000016,3.26,29.1761,35.8592,6.6831,stable
2026-2027,1,SYN-SIS-000177,Synthetic Student 177,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-013,TCH-004,high,Assignment 03,Assignment 04,82.08,73.66,true,true,-8.420000000000002,-8.42,79.9039,80.855,0.9511,negative_growth
2026-2027,1,SYN-SIS-000197,Synthetic Student 197,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-020,TCH-005,normal,Assignment 03,Assignment 04,47.73,50.95,true,true,3.220000000000006,3.22,49.2732,53.8844,4.6112,stable
2026-2027,1,SYN-SIS-000202,Synthetic Student 202,11,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,TCH-004,normal,Assignment 03,Assignment 04,22.55,30.59,true,true,8.04,8.04,23.9591,35.4283,11.4692,positive_growth
2026-2027,1,SYN-SIS-000210,Synthetic Student 210,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,TCH-005,high,Assignment 03,Assignment 04,77.86,79.89,true,true,2.030000000000001,2.03,75.1709,82.045,6.8741,stable
2026-2027,1,SYN-SIS-000211,Synthetic Student 211,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-021,TCH-005,normal,Assignment 03,Assignment 04,32.16,35.33,true,true,3.1700000000000017,3.17,35.3016,38.2864,2.9848,stable
2026-2027,1,SYN-SIS-000219,Synthetic Student 219,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-008,TCH-002,at_risk,Assignment 03,Assignment 04,39.78,41.96,true,true,2.1799999999999997,2.18,34.9917,49.344,14.3523,stable
2026-2027,1,SYN-SIS-000225,Synthetic Student 225,10,MATH-GEOM,Geometry,regular,Y01-SEC-004,TCH-002,normal,Assignment 03,Assignment 04,53.38,59.72,true,true,6.339999999999996,6.34,52.7308,61.9895,9.2587,positive_growth
2026-2027,1,SYN-SIS-000230,Synthetic Student 230,11,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,TCH-004,high,Assignment 03,Assignment 04,33.73,35.64,true,true,1.9100000000000037,1.91,32.0329,39.2093,7.1764,stable
2026-2027,1,SYN-SIS-000251,Synthetic Student 251,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,TCH-004,high,Assignment 03,Assignment 04,60.91,64.06,true,true,3.1500000000000057,3.15,65.0758,69.0921,4.0163,stable
2026-2027,1,SYN-SIS-000271,Synthetic Student 271,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-014,TCH-004,high,Assignment 03,Assignment 04,65.83,73.85,true,true,8.019999999999996,8.02,67.7153,76.086,8.3707,positive_growth
2026-2027,1,SYN-SIS-000295,Synthetic Student 295,9,MATH-GEOM,Geometry,regular,Y01-SEC-002,TCH-002,high,Assignment 03,Assignment 04,76.38,65.27,true,true,-11.11,-11.11,70.23,72.9208,2.6908,negative_growth
2026-2027,1,SYN-SIS-000298,Synthetic Student 298,9,MATH-ALG1,Algebra 1,regular,Y01-SEC-001,TCH-001,high,Assignment 03,Assignment 04,37.98,45.21,true,true,7.230000000000004,7.23,38.35,44.8185,6.4685,positive_growth
2026-2027,1,SYN-SIS-000313,Synthetic Student 313,9,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,TCH-003,high,Assignment 03,Assignment 04,3.75,15.28,true,true,11.53,11.53,8.2,16.7734,8.5734,positive_growth
2026-2027,1,SYN-SIS-000314,Synthetic Student 314,9,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,TCH-003,normal,Assignment 03,Assignment 04,83.43,0.0,true,false,,,87.92,90.6871,2.7671,absent_eoy
2026-2027,1,SYN-SIS-000325,Synthetic Student 325,9,MATH-GEOM,Geometry,regular,Y01-SEC-005,TCH-001,high,Assignment 03,Assignment 04,34.1,42.12,true,true,8.019999999999996,8.02,28.97,38.1157,9.1457,positive_growth
2026-2027,1,SYN-SIS-000326,Synthetic Student 326,9,MATH-GEOM,Geometry,regular,Y01-SEC-002,TCH-002,normal,Assignment 03,Assignment 04,61.88,67.23,true,true,5.350000000000001,5.35,61.53,68.8937,7.3637,positive_growth
2026-2027,1,SYN-SIS-000329,Synthetic Student 329,9,MATH-GEOM,Geometry,regular,Y01-SEC-005,TCH-001,high,Assignment 03,Assignment 04,41.86,43.4,true,true,1.5399999999999991,1.54,39.93,44.5122,4.5822,stable
2026-2027,1,SYN-SIS-000330,Synthetic Student 330,9,MATH-GEOM,Geometry,regular,Y01-SEC-005,TCH-001,high,Assignment 03,Assignment 04,38.69,44.4,true,true,5.710000000000001,5.71,42.15,48.4201,6.2701,positive_growth
2026-2027,1,SYN-SIS-000334,Synthetic Student 334,9,MATH-ALG1,Algebra 1,regular,Y01-SEC-001,TCH-001,at_risk,Assignment 03,Assignment 04,38.73,0.0,true,false,,,37.87,49.9593,12.0893,absent_eoy
2026-2027,1,SYN-SIS-000337,Synthetic Student 337,9,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,TCH-004,at_risk,Assignment 03,Assignment 04,30.24,43.18,true,true,12.940000000000001,12.94,34.33,39.8353,5.5053,positive_growth
2027-2028,2,SYN-SIS-000011,Synthetic Student 011,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,TCH-005,high,Assignment 05,Assignment 06,49.71,54.86,true,true,5.149999999999999,5.15,44.4271,49.811,5.3839,positive_growth
2027-2028,2,SYN-SIS-000012,Synthetic Student 012,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-014,TCH-003,high,Assignment 05,Assignment 06,48.62,59.91,true,true,11.29,11.29,52.4068,56.3118,3.905,positive_growth
2027-2028,2,SYN-SIS-000013,Synthetic Student 013,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-018,TCH-005,normal,Assignment 05,Assignment 06,71.01,86.5,true,true,15.489999999999995,15.49,72.5331,84.6849,12.1518,large_positive_growth
2027-2028,2,SYN-SIS-000017,Synthetic Student 017,11,MATH-ALG2,Algebra 2,regular,Y02-SEC-008,TCH-002,high,Assignment 05,Assignment 06,35.14,39.56,true,true,4.420000000000002,4.42,37.1717,41.0011,3.8294,stable
2027-2028,2,SYN-SIS-000029,Synthetic Student 029,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-015,TCH-003,high,Assignment 05,Assignment 06,49.96,50.45,true,true,0.490000000000002,0.49,51.5001,54.3871,2.887,stable
2027-2028,2,SYN-SIS-000057,Synthetic Student 057,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,TCH-005,normal,Assignment 05,Assignment 06,77.04,81.23,true,true,4.189999999999998,4.19,80.8521,80.6965,-0.1556,stable
2027-2028,2,SYN-SIS-000073,Synthetic Student 073,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,TCH-005,high,Assignment 05,Assignment 06,60.93,65.14,true,true,4.210000000000001,4.21,64.9998,66.3141,1.3143,stable
2027-2028,2,SYN-SIS-000080,Synthetic Student 080,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,TCH-005,at_risk,Assignment 05,Assignment 06,35.1,45.7,true,true,10.600000000000001,10.6,35.1624,42.6582,7.4958,positive_growth
2027-2028,2,SYN-SIS-000109,Synthetic Student 109,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-021,TCH-004,high,Assignment 05,Assignment 06,75.73,75.71,true,true,-0.020000000000010232,-0.02,74.6148,76.6215,2.0067,stable
2027-2028,2,SYN-SIS-000111,Synthetic Student 111,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-015,TCH-003,normal,Assignment 05,Assignment 06,30.12,47.28,true,true,17.16,17.16,34.9349,43.7085,8.7736,large_positive_growth
2027-2028,2,SYN-SIS-000112,Synthetic Student 112,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-018,TCH-005,high,Assignment 05,Assignment 06,21.06,23.34,true,true,2.280000000000001,2.28,17.5671,26.9994,9.4323,stable
2027-2028,2,SYN-SIS-000180,Synthetic Student 180,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-016,TCH-004,high,Assignment 05,Assignment 06,45.08,46.64,true,true,1.5600000000000023,1.56,42.666,50.0406,7.3746,stable
2027-2028,2,SYN-SIS-000184,Synthetic Student 184,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-016,TCH-004,normal,Assignment 05,Assignment 06,57.27,50.51,true,true,-6.760000000000005,-6.76,54.7494,55.1359,0.3865,negative_growth
2027-2028,2,SYN-SIS-000196,Synthetic Student 196,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-017,TCH-005,normal,Assignment 05,Assignment 06,16.61,30.28,true,true,13.670000000000002,13.67,20.3042,26.9592,6.655,positive_growth
2027-2028,2,SYN-SIS-000205,Synthetic Student 205,11,MATH-ALG2,Algebra 2,regular,Y02-SEC-008,TCH-002,high,Assignment 05,Assignment 06,23.3,22.3,true,true,-1.0,-1.0,18.8147,24.8664,6.0517,stable
2027-2028,2,SYN-SIS-000222,Synthetic Student 222,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-016,TCH-004,normal,Assignment 05,Assignment 06,35.57,35.29,true,true,-0.28000000000000114,-0.28,34.0372,37.8833,3.8461,stable
2027-2028,2,SYN-SIS-000257,Synthetic Student 257,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-020,TCH-005,normal,Assignment 05,Assignment 06,44.42,50.2,true,true,5.780000000000001,5.78,48.4057,53.3695,4.9638,positive_growth
2027-2028,2,SYN-SIS-000260,Synthetic Student 260,11,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-012,TCH-004,high,Assignment 05,Assignment 06,96.3,90.74,true,true,-5.560000000000002,-5.56,96.5959,97.1026,0.5067,negative_growth
2027-2028,2,SYN-SIS-000302,Synthetic Student 302,10,MATH-ALG2,Algebra 2,regular,Y02-SEC-007,TCH-002,normal,Assignment 05,Assignment 06,53.45,57.59,true,true,4.140000000000001,4.14,53.8793,60.1301,6.2508,stable
2027-2028,2,SYN-SIS-000311,Synthetic Student 311,10,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,TCH-003,high,Assignment 05,Assignment 06,56.49,58.93,true,true,2.4399999999999977,2.44,59.2161,61.4824,2.2663,stable
2027-2028,2,SYN-SIS-000312,Synthetic Student 312,10,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,TCH-003,normal,Assignment 05,Assignment 06,70.77,75.41,true,true,4.640000000000001,4.64,70.7957,75.8284,5.0327,stable
2027-2028,2,SYN-SIS-000336,Synthetic Student 336,10,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-011,TCH-004,normal,Assignment 05,Assignment 06,59.82,68.89,true,true,9.07,9.07,61.2247,68.3642,7.1395,positive_growth
2027-2028,2,SYN-SIS-000340,Synthetic Student 340,10,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-011,TCH-004,high,Assignment 05,Assignment 06,65.86,65.82,true,true,-0.04000000000000625,-0.04,65.3255,69.6708,4.3453,stable
2027-2028,2,SYN-SIS-000345,Synthetic Student 345,10,MATH-ALG2,Algebra 2,regular,Y02-SEC-007,TCH-002,normal,Assignment 05,Assignment 06,25.26,23.53,true,true,-1.7300000000000004,-1.73,20.2393,27.6101,7.3708,stable
2027-2028,2,SYN-SIS-000360,Synthetic Student 360,9,MATH-GEOM,Geometry,regular,Y02-SEC-004,TCH-002,at_risk,Assignment 05,Assignment 06,0.0,52.52,false,true,,,42.6,50.4697,7.8697,first_evidence_eoy
2027-2028,2,SYN-SIS-000363,Synthetic Student 363,9,MATH-GEOM,Geometry,regular,Y02-SEC-003,TCH-001,high,Assignment 05,Assignment 06,10.38,23.97,true,true,13.589999999999998,13.59,12.12,22.5137,10.3937,positive_growth
2027-2028,2,SYN-SIS-000376,Synthetic Student 376,9,MATH-GEOM,Geometry,regular,Y02-SEC-002,TCH-002,high,Assignment 05,Assignment 06,56.66,51.6,true,true,-5.059999999999995,-5.06,54.49,56.2617,1.7717,negative_growth
2027-2028,2,SYN-SIS-000405,Synthetic Student 405,9,MATH-ALG1,Algebra 1,regular,Y02-SEC-001,TCH-001,high,Assignment 05,Assignment 06,15.58,0.0,true,false,,,10.73,24.0113,13.2813,absent_eoy
2028-2029,3,SYN-SIS-000039,Synthetic Student 039,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,TCH-005,normal,Assignment 07,Assignment 08,54.13,0.0,true,false,,,50.375,56.2367,5.8617,absent_eoy
2028-2029,3,SYN-SIS-000070,Synthetic Student 070,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,TCH-005,normal,Assignment 07,Assignment 08,61.19,59.46,true,true,-1.7299999999999969,-1.73,60.7268,64.2476,3.5208,stable
2028-2029,3,SYN-SIS-000086,Synthetic Student 086,12,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-013,TCH-004,high,Assignment 07,Assignment 08,63.9,66.44,true,true,2.539999999999999,2.54,65.0113,67.2009,2.1896,stable
2028-2029,3,SYN-SIS-000111,Synthetic Student 111,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,TCH-005,normal,Assignment 07,Assignment 08,41.64,46.77,true,true,5.130000000000003,5.13,41.7774,46.9909,5.2135,positive_growth
2028-2029,3,SYN-SIS-000126,Synthetic Student 126,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,TCH-005,normal,Assignment 07,Assignment 08,71.63,71.07,true,true,-0.5600000000000023,-0.56,71.3158,72.4047,1.0889,stable
2028-2029,3,SYN-SIS-000170,Synthetic Student 170,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,TCH-005,at_risk,Assignment 07,Assignment 08,0.0,0.0,false,false,,,23.8115,32.2449,8.4334,absent_both_windows
2028-2029,3,SYN-SIS-000178,Synthetic Student 178,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,TCH-005,high,Assignment 07,Assignment 08,12.14,14.97,true,true,2.83,2.83,14.596,15.5774,0.9814,stable
2028-2029,3,SYN-SIS-000180,Synthetic Student 180,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,TCH-005,high,Assignment 07,Assignment 08,47.93,47.99,true,true,0.060000000000002274,0.06,45.7197,48.964,3.2443,stable
2028-2029,3,SYN-SIS-000196,Synthetic Student 196,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,TCH-005,normal,Assignment 07,Assignment 08,22.12,0.0,true,false,,,21.8636,28.4676,6.604,absent_eoy
2028-2029,3,SYN-SIS-000219,Synthetic Student 219,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,TCH-005,at_risk,Assignment 07,Assignment 08,0.0,54.92,false,true,,5.47,46.3789,53.5972,7.2183,first_evidence_eoy
2028-2029,3,SYN-SIS-000231,Synthetic Student 231,12,MATH-PRECALC,Precalculus,regular,Y03-SEC-017,TCH-004,high,Assignment 07,Assignment 08,39.79,53.59,true,true,13.800000000000004,13.8,42.8301,50.2956,7.4655,positive_growth
2028-2029,3,SYN-SIS-000270,Synthetic Student 270,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,TCH-005,high,Assignment 07,Assignment 08,64.88,63.99,true,true,-0.8899999999999935,-0.89,65.398,69.9232,4.5252,stable
2028-2029,3,SYN-SIS-000283,Synthetic Student 283,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,TCH-005,high,Assignment 07,Assignment 08,27.73,35.74,true,true,8.010000000000002,8.01,28.2964,37.3943,9.0979,positive_growth
2028-2029,3,SYN-SIS-000293,Synthetic Student 293,11,MATH-PRECALC,Precalculus,regular,Y03-SEC-016,TCH-003,high,Assignment 07,Assignment 08,54.61,59.22,true,true,4.609999999999999,4.61,56.0541,62.7939,6.7398,stable
2028-2029,3,SYN-SIS-000304,Synthetic Student 304,11,MATH-PRECALC,Precalculus,regular,Y03-SEC-017,TCH-004,normal,Assignment 07,Assignment 08,46.21,52.03,true,true,5.82,5.82,45.2435,53.1767,7.9332,positive_growth
2028-2029,3,SYN-SIS-000314,Synthetic Student 314,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,TCH-005,normal,Assignment 07,Assignment 08,91.2,87.34,true,true,-3.8599999999999994,-3.86,92.2434,87.8723,-4.3711,stable
2028-2029,3,SYN-SIS-000332,Synthetic Student 332,11,MATH-PRECALC,Precalculus,regular,Y03-SEC-017,TCH-004,normal,Assignment 07,Assignment 08,47.18,53.37,true,true,6.189999999999998,6.19,48.624,50.9881,2.3641,positive_growth
2028-2029,3,SYN-SIS-000345,Synthetic Student 345,11,MATH-PRECALC,Precalculus,regular,Y03-SEC-017,TCH-004,normal,Assignment 07,Assignment 08,28.78,34.69,true,true,5.909999999999997,5.91,24.3559,31.8263,7.4704,positive_growth
2028-2029,3,SYN-SIS-000349,Synthetic Student 349,10,MATH-GEOM,Geometry,regular,Y03-SEC-006,TCH-002,normal,Assignment 07,Assignment 08,53.41,56.63,true,true,3.220000000000006,3.22,49.523,60.025,10.502,stable
2028-2029,3,SYN-SIS-000362,Synthetic Student 362,10,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-014,TCH-004,high,Assignment 07,Assignment 08,89.32,92.02,true,true,2.700000000000003,2.7,88.4441,92.4482,4.0041,stable
2028-2029,3,SYN-SIS-000365,Synthetic Student 365,10,MATH-ALG2,Algebra 2,regular,Y03-SEC-007,TCH-002,high,Assignment 07,Assignment 08,0.0,53.92,false,true,,0.9,50.9658,54.8573,3.8915,first_evidence_eoy
2028-2029,3,SYN-SIS-000371,Synthetic Student 371,10,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-015,TCH-004,high,Assignment 07,Assignment 08,50.7,53.98,true,true,3.279999999999994,3.28,49.8408,51.3671,1.5263,stable
2028-2029,3,SYN-SIS-000373,Synthetic Student 373,10,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-013,TCH-004,high,Assignment 07,Assignment 08,54.74,67.34,true,true,12.600000000000001,12.6,52.731,60.8958,8.1648,positive_growth
2028-2029,3,SYN-SIS-000383,Synthetic Student 383,10,MATH-GEOM,Geometry,regular,Y03-SEC-004,TCH-002,normal,Assignment 07,Assignment 08,31.08,37.11,true,true,6.030000000000001,6.03,31.5047,37.9126,6.4079,positive_growth
2028-2029,3,SYN-SIS-000384,Synthetic Student 384,10,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-012,TCH-003,high,Assignment 07,Assignment 08,59.41,76.68,true,true,17.27000000000001,17.27,68.3087,74.2952,5.9865,large_positive_growth
2028-2029,3,SYN-SIS-000406,Synthetic Student 406,10,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,TCH-003,high,Assignment 07,Assignment 08,84.9,80.48,true,true,-4.420000000000002,-4.42,83.5009,85.715,2.2141,stable
2028-2029,3,SYN-SIS-000409,Synthetic Student 409,10,MATH-ALG2,Algebra 2,regular,Y03-SEC-007,TCH-002,normal,Assignment 07,Assignment 08,48.08,0.0,true,false,,,47.4581,56.7624,9.3043,absent_eoy
2028-2029,3,SYN-SIS-000427,Synthetic Student 427,9,MATH-ALG1,Algebra 1,regular,Y03-SEC-001,TCH-001,high,Assignment 07,Assignment 08,66.77,72.62,true,true,5.8500000000000085,5.85,67.93,72.8672,4.9372,positive_growth
2028-2029,3,SYN-SIS-000437,Synthetic Student 437,9,MATH-ALG1,Algebra 1,regular,Y03-SEC-001,TCH-001,normal,Assignment 07,Assignment 08,28.65,39.29,true,true,10.64,10.64,30.67,39.2227,8.5527,positive_growth
2028-2029,3,SYN-SIS-000443,Synthetic Student 443,9,MATH-GEOM,Geometry,regular,Y03-SEC-004,TCH-002,high,Assignment 07,Assignment 08,43.49,49.94,true,true,6.449999999999996,6.45,45.8,53.9338,8.1338,positive_growth
2028-2029,3,SYN-SIS-000453,Synthetic Student 453,9,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-011,TCH-003,high,Assignment 07,Assignment 08,26.62,25.96,true,true,-0.6600000000000001,-0.66,27.72,31.2093,3.4893,stable
2028-2029,3,SYN-SIS-000461,Synthetic Student 461,9,MATH-GEOM,Geometry,regular,Y03-SEC-004,TCH-002,normal,Assignment 07,Assignment 08,41.08,56.78,true,true,15.700000000000003,15.7,43.93,54.909,10.979,large_positive_growth
2028-2029,3,SYN-SIS-000463,Synthetic Student 463,9,MATH-ALG2-H,Honors Algebra 2,honors,Y03-SEC-010,TCH-003,normal,Assignment 07,Assignment 08,47.29,52.98,true,true,5.689999999999998,5.69,47.77,54.3815,6.6115,positive_growth
2028-2029,3,SYN-SIS-000464,Synthetic Student 464,9,MATH-GEOM,Geometry,regular,Y03-SEC-003,TCH-002,normal,Assignment 07,Assignment 08,41.06,54.16,true,true,13.099999999999994,13.1,39.84,51.5722,11.7322,positive_growth
2028-2029,3,SYN-SIS-000485,Synthetic Student 485,9,MATH-GEOM,Geometry,regular,Y03-SEC-006,TCH-002,normal,Assignment 07,Assignment 08,25.69,32.95,true,true,7.260000000000002,7.26,27.01,38.3384,11.3284,positive_growth
2029-2030,4,SYN-SIS-000294,Synthetic Student 294,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-018,TCH-004,high,Assignment 09,Assignment 10,42.81,43.62,true,true,0.8099999999999952,0.81,45.4932,46.2798,0.7866,stable
2029-2030,4,SYN-SIS-000295,Synthetic Student 295,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,TCH-005,high,Assignment 09,Assignment 10,69.49,66.5,true,true,-2.989999999999995,-2.99,69.9461,70.9299,0.9838,stable
2029-2030,4,SYN-SIS-000296,Synthetic Student 296,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-025,TCH-005,normal,Assignment 09,Assignment 10,46.12,52.39,true,true,6.270000000000003,6.27,43.9262,50.359,6.4328,positive_growth
