school_year,sis_user_id,canonical_student_label,canvas_student_label,canonical_course_id,canvas_course_id,canonical_section_id,canvas_section_id,canonical_teacher_id,canvas_teacher_id,canonical_enrollment_status,canvas_enrollment_status,canvas_email,reconciliation_status
2026-2027,SYN-SIS-000171,Synthetic Student 171,Synthetic Student 171,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,kortiz29@schoolname.example,matched
2026-2027,SYN-SIS-000205,Synthetic Student 205,Synthetic Student 205,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,ekim29@schoolname.example,matched
2026-2027,SYN-SIS-000221,Synthetic Student 221,Synthetic Student 221,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,ahayes29@schoolname.example,matched
2026-2027,SYN-SIS-000288,Synthetic Student 288,Synthetic Student 288,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,hmiller30@schoolname.example,matched
2026-2027,SYN-SIS-000293,Synthetic Student 293,Synthetic Student 293,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,mchen30@schoolname.example,matched
2026-2027,SYN-SIS-000303,Synthetic Student 303,Synthetic Student 303,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,cnelson30@schoolname.example,matched
2026-2027,SYN-SIS-000319,Synthetic Student 319,Synthetic Student 319,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,tjohnson30@schoolname.example,matched
2026-2027,SYN-SIS-000325,Synthetic Student 325,Synthetic Student 325,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,estone30@schoolname.example,matched
2026-2027,SYN-SIS-000329,Synthetic Student 329,Synthetic Student 329,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,ipatel30@schoolname.example,matched
2026-2027,SYN-SIS-000330,Synthetic Student 330,Synthetic Student 330,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,jbrooks30@schoolname.example,matched
2026-2027,SYN-SIS-000344,Synthetic Student 344,Synthetic Student 344,MATH-GEOM,MATH-GEOM,Y01-SEC-005,Y01-SEC-005,TCH-001,TCH-001,active,active,dstone30@schoolname.example,matched
2026-2027,SYN-SIS-000064,Synthetic Student 064,Synthetic Student 064,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,dchen27@schoolname.example,matched
2026-2027,SYN-SIS-000066,Synthetic Student 066,Synthetic Student 066,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,fevans28@schoolname.example,matched
2026-2027,SYN-SIS-000071,Synthetic Student 071,Synthetic Student 071,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,kjohnson27@schoolname.example,matched
2026-2027,SYN-SIS-000076,Synthetic Student 076,Synthetic Student 076,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,qortiz28@schoolname.example,matched
2026-2027,SYN-SIS-000079,Synthetic Student 079,Synthetic Student 079,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,tmiller28@schoolname.example,matched
2026-2027,SYN-SIS-000087,Synthetic Student 087,Synthetic Student 087,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,ggarcia28@schoolname.example,matched
2026-2027,SYN-SIS-000121,Synthetic Student 121,Synthetic Student 121,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,achen28@schoolname.example,matched
2026-2027,SYN-SIS-000134,Synthetic Student 134,Synthetic Student 134,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,nprice28@schoolname.example,matched
2026-2027,SYN-SIS-000164,Synthetic Student 164,Synthetic Student 164,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,dhayes28@schoolname.example,matched
2026-2027,SYN-SIS-000229,Synthetic Student 229,Synthetic Student 229,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,iprice27@schoolname.example,matched
2026-2027,SYN-SIS-000234,Synthetic Student 234,Synthetic Student 234,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,npatel28@schoolname.example,matched
2026-2027,SYN-SIS-000235,Synthetic Student 235,Synthetic Student 235,MATH-PRECALC,MATH-PRECALC,Y01-SEC-017,Y01-SEC-017,TCH-003,TCH-003,active,active,pbrooks28@schoolname.example,matched
2026-2027,SYN-SIS-000002,Synthetic Student 002,Synthetic Student 002,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,bmiller28@schoolname.example,matched
2026-2027,SYN-SIS-000023,Synthetic Student 023,Synthetic Student 023,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,cnguyen28@schoolname.example,matched
2026-2027,SYN-SIS-000033,Synthetic Student 033,Synthetic Student 033,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,mjohnson28@schoolname.example,matched
2026-2027,SYN-SIS-000043,Synthetic Student 043,Synthetic Student 043,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,cpatel27@schoolname.example,matched
2026-2027,SYN-SIS-000059,Synthetic Student 059,Synthetic Student 059,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,tstone28@schoolname.example,matched
2026-2027,SYN-SIS-000088,Synthetic Student 088,Synthetic Student 088,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,hhayes28@schoolname.example,matched
2026-2027,SYN-SIS-000097,Synthetic Student 097,Synthetic Student 097,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,rstone28@schoolname.example,matched
2026-2027,SYN-SIS-000191,Synthetic Student 191,Synthetic Student 191,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,kprice27@schoolname.example,matched
2026-2027,SYN-SIS-000218,Synthetic Student 218,Synthetic Student 218,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,sdavis27@schoolname.example,matched
2026-2027,SYN-SIS-000244,Synthetic Student 244,Synthetic Student 244,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,dlewis28@schoolname.example,matched
2026-2027,SYN-SIS-000249,Synthetic Student 249,Synthetic Student 249,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,istone28@schoolname.example,matched
2026-2027,SYN-SIS-000275,Synthetic Student 275,Synthetic Student 275,MATH-PRECALC,MATH-PRECALC,Y01-SEC-018,Y01-SEC-018,TCH-003,TCH-003,active,active,pdavis27@schoolname.example,matched
2026-2027,SYN-SIS-000003,Synthetic Student 003,Synthetic Student 003,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,crivera27@schoolname.example,matched
2026-2027,SYN-SIS-000004,Synthetic Student 004,Synthetic Student 004,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,dnguyen27@schoolname.example,matched
2026-2027,SYN-SIS-000014,Synthetic Student 014,Synthetic Student 014,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,njohnson28@schoolname.example,matched
2026-2027,SYN-SIS-000061,Synthetic Student 061,Synthetic Student 061,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,anguyen28@schoolname.example,matched
2026-2027,SYN-SIS-000069,Synthetic Student 069,Synthetic Student 069,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,ihayes28@schoolname.example,matched
2026-2027,SYN-SIS-000091,Synthetic Student 091,Synthetic Student 091,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,kkim28@schoolname.example,matched
2026-2027,SYN-SIS-000133,Synthetic Student 133,Synthetic Student 133,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,mortiz27@schoolname.example,matched
2026-2027,SYN-SIS-000140,Synthetic Student 140,Synthetic Student 140,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,vbrooks28@schoolname.example,matched
2026-2027,SYN-SIS-000189,Synthetic Student 189,Synthetic Student 189,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,inelson28@schoolname.example,matched
2026-2027,SYN-SIS-000209,Synthetic Student 209,Synthetic Student 209,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,iortiz27@schoolname.example,matched
2026-2027,SYN-SIS-000242,Synthetic Student 242,Synthetic Student 242,MATH-PRECALC,MATH-PRECALC,Y01-SEC-019,Y01-SEC-019,TCH-004,TCH-004,active,active,bjohnson28@schoolname.example,matched
2027-2028,SYN-SIS-000349,Synthetic Student 349,Synthetic Student 349,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,ibrooks31@schoolname.example,matched
2027-2028,SYN-SIS-000353,Synthetic Student 353,Synthetic Student 353,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,mflores31@schoolname.example,matched
2027-2028,SYN-SIS-000354,Synthetic Student 354,Synthetic Student 354,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,ngarcia31@schoolname.example,matched
2027-2028,SYN-SIS-000359,Synthetic Student 359,Synthetic Student 359,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,tlewis31@schoolname.example,matched
2027-2028,SYN-SIS-000361,Synthetic Student 361,Synthetic Student 361,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,aortiz31@schoolname.example,matched
2027-2028,SYN-SIS-000364,Synthetic Student 364,Synthetic Student 364,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,dmiller31@schoolname.example,matched
2027-2028,SYN-SIS-000374,Synthetic Student 374,Synthetic Student 374,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,nhayes31@schoolname.example,matched
2027-2028,SYN-SIS-000378,Synthetic Student 378,Synthetic Student 378,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,slewis31@schoolname.example,matched
2027-2028,SYN-SIS-000383,Synthetic Student 383,Synthetic Student 383,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,cmiller31@schoolname.example,matched
2027-2028,SYN-SIS-000397,Synthetic Student 397,Synthetic Student 397,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,rlewis31@schoolname.example,matched
2027-2028,SYN-SIS-000398,Synthetic Student 398,Synthetic Student 398,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,smartinez31@schoolname.example,matched
2027-2028,SYN-SIS-000405,Synthetic Student 405,Synthetic Student 405,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,epatel31@schoolname.example,matched
2027-2028,SYN-SIS-000407,Synthetic Student 407,Synthetic Student 407,MATH-ALG1,MATH-ALG1,Y02-SEC-001,Y02-SEC-001,TCH-001,TCH-001,active,active,gchen31@schoolname.example,matched
2027-2028,SYN-SIS-000086,Synthetic Student 086,Synthetic Student 086,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,fflores29@schoolname.example,matched
2027-2028,SYN-SIS-000221,Synthetic Student 221,Synthetic Student 221,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,ahayes29@schoolname.example,matched
2027-2028,SYN-SIS-000225,Synthetic Student 225,Synthetic Student 225,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,elewis29@schoolname.example,matched
2027-2028,SYN-SIS-000292,Synthetic Student 292,Synthetic Student 292,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,lbrooks30@schoolname.example,matched
2027-2028,SYN-SIS-000311,Synthetic Student 311,Synthetic Student 311,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,kbrooks30@schoolname.example,matched
2027-2028,SYN-SIS-000312,Synthetic Student 312,Synthetic Student 312,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,lchen30@schoolname.example,matched
2027-2028,SYN-SIS-000318,Synthetic Student 318,Synthetic Student 318,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,sibrahim30@schoolname.example,matched
2027-2028,SYN-SIS-000357,Synthetic Student 357,Synthetic Student 357,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,rjohnson31@schoolname.example,matched
2027-2028,SYN-SIS-000362,Synthetic Student 362,Synthetic Student 362,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,bprice31@schoolname.example,matched
2027-2028,SYN-SIS-000368,Synthetic Student 368,Synthetic Student 368,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,hbrooks31@schoolname.example,matched
2027-2028,SYN-SIS-000369,Synthetic Student 369,Synthetic Student 369,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,ichen31@schoolname.example,matched
2027-2028,SYN-SIS-000371,Synthetic Student 371,Synthetic Student 371,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,kevans31@schoolname.example,matched
2027-2028,SYN-SIS-000387,Synthetic Student 387,Synthetic Student 387,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,gbrooks31@schoolname.example,matched
2027-2028,SYN-SIS-000403,Synthetic Student 403,Synthetic Student 403,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-009,Y02-SEC-009,TCH-003,TCH-003,active,active,crivera31@schoolname.example,matched
2027-2028,SYN-SIS-000046,Synthetic Student 046,Synthetic Student 046,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,fdavis29@schoolname.example,matched
2027-2028,SYN-SIS-000081,Synthetic Student 081,Synthetic Student 081,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,apatel29@schoolname.example,matched
2027-2028,SYN-SIS-000115,Synthetic Student 115,Synthetic Student 115,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,pprice28@schoolname.example,matched
2027-2028,SYN-SIS-000295,Synthetic Student 295,Synthetic Student 295,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,pevans30@schoolname.example,matched
2027-2028,SYN-SIS-000316,Synthetic Student 316,Synthetic Student 316,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,qgarcia30@schoolname.example,matched
2027-2028,SYN-SIS-000326,Synthetic Student 326,Synthetic Student 326,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,fmiller30@schoolname.example,matched
2027-2028,SYN-SIS-000328,Synthetic Student 328,Synthetic Student 328,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,hnguyen30@schoolname.example,matched
2027-2028,SYN-SIS-000351,Synthetic Student 351,Synthetic Student 351,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,kdavis31@schoolname.example,matched
2027-2028,SYN-SIS-000370,Synthetic Student 370,Synthetic Student 370,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,jdavis31@schoolname.example,matched
2027-2028,SYN-SIS-000373,Synthetic Student 373,Synthetic Student 373,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,mgarcia31@schoolname.example,matched
2027-2028,SYN-SIS-000381,Synthetic Student 381,Synthetic Student 381,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,aprice31@schoolname.example,matched
2027-2028,SYN-SIS-000396,Synthetic Student 396,Synthetic Student 396,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,qkim31@schoolname.example,matched
2027-2028,SYN-SIS-000401,Synthetic Student 401,Synthetic Student 401,MATH-ALG2-H,MATH-ALG2-H,Y02-SEC-010,Y02-SEC-010,TCH-003,TCH-003,active,active,astone31@schoolname.example,matched
2027-2028,SYN-SIS-000050,Synthetic Student 050,Synthetic Student 050,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,jhayes29@schoolname.example,matched
2027-2028,SYN-SIS-000065,Synthetic Student 065,Synthetic Student 065,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,edavis29@schoolname.example,matched
2027-2028,SYN-SIS-000142,Synthetic Student 142,Synthetic Student 142,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,bevans29@schoolname.example,matched
2027-2028,SYN-SIS-000171,Synthetic Student 171,Synthetic Student 171,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,kortiz29@schoolname.example,matched
2027-2028,SYN-SIS-000172,Synthetic Student 172,Synthetic Student 172,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,lprice29@schoolname.example,matched
2027-2028,SYN-SIS-000279,Synthetic Student 279,Synthetic Student 279,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,thayes29@schoolname.example,matched
2027-2028,SYN-SIS-000289,Synthetic Student 289,Synthetic Student 289,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,irivera30@schoolname.example,matched
2027-2028,SYN-SIS-000304,Synthetic Student 304,Synthetic Student 304,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,dortiz30@schoolname.example,matched
2027-2028,SYN-SIS-000305,Synthetic Student 305,Synthetic Student 305,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,eprice30@schoolname.example,matched
2027-2028,SYN-SIS-000320,Synthetic Student 320,Synthetic Student 320,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,vkim30@schoolname.example,matched
2027-2028,SYN-SIS-000322,Synthetic Student 322,Synthetic Student 322,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,bnelson30@schoolname.example,matched
2027-2028,SYN-SIS-000329,Synthetic Student 329,Synthetic Student 329,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,ipatel30@schoolname.example,matched
2027-2028,SYN-SIS-000331,Synthetic Student 331,Synthetic Student 331,MATH-ALG2,MATH-ALG2,Y02-SEC-006,Y02-SEC-006,TCH-002,TCH-002,active,active,kchen30@schoolname.example,matched
2027-2028,SYN-SIS-000035,Synthetic Student 035,Synthetic Student 035,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,plewis29@schoolname.example,matched
2027-2028,SYN-SIS-000100,Synthetic Student 100,Synthetic Student 100,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,vnguyen29@schoolname.example,matched
2027-2028,SYN-SIS-000204,Synthetic Student 204,Synthetic Student 204,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,djohnson29@schoolname.example,matched
2027-2028,SYN-SIS-000231,Synthetic Student 231,Synthetic Student 231,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,kmiller29@schoolname.example,matched
2027-2028,SYN-SIS-000263,Synthetic Student 263,Synthetic Student 263,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,clewis29@schoolname.example,matched
2027-2028,SYN-SIS-000293,Synthetic Student 293,Synthetic Student 293,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,mchen30@schoolname.example,matched
2027-2028,SYN-SIS-000302,Synthetic Student 302,Synthetic Student 302,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,bmartinez30@schoolname.example,matched
2027-2028,SYN-SIS-000308,Synthetic Student 308,Synthetic Student 308,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,hrivera30@schoolname.example,matched
2027-2028,SYN-SIS-000325,Synthetic Student 325,Synthetic Student 325,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,estone30@schoolname.example,matched
2027-2028,SYN-SIS-000330,Synthetic Student 330,Synthetic Student 330,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,jbrooks30@schoolname.example,matched
2027-2028,SYN-SIS-000332,Synthetic Student 332,Synthetic Student 332,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,ldavis30@schoolname.example,matched
2027-2028,SYN-SIS-000341,Synthetic Student 341,Synthetic Student 341,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,anelson30@schoolname.example,matched
2027-2028,SYN-SIS-000345,Synthetic Student 345,Synthetic Student 345,MATH-ALG2,MATH-ALG2,Y02-SEC-007,Y02-SEC-007,TCH-002,TCH-002,active,active,emiller30@schoolname.example,matched
2027-2028,SYN-SIS-000017,Synthetic Student 017,Synthetic Student 017,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,rmartinez29@schoolname.example,matched
2027-2028,SYN-SIS-000113,Synthetic Student 113,Synthetic Student 113,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,mnelson29@schoolname.example,matched
2027-2028,SYN-SIS-000205,Synthetic Student 205,Synthetic Student 205,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,ekim29@schoolname.example,matched
2027-2028,SYN-SIS-000254,Synthetic Student 254,Synthetic Student 254,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,nbrooks28@schoolname.example,matched
2027-2028,SYN-SIS-000288,Synthetic Student 288,Synthetic Student 288,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,hmiller30@schoolname.example,matched
2027-2028,SYN-SIS-000297,Synthetic Student 297,Synthetic Student 297,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,rgarcia30@schoolname.example,matched
2027-2028,SYN-SIS-000303,Synthetic Student 303,Synthetic Student 303,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,cnelson30@schoolname.example,matched
2027-2028,SYN-SIS-000310,Synthetic Student 310,Synthetic Student 310,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,jpatel30@schoolname.example,matched
2027-2028,SYN-SIS-000319,Synthetic Student 319,Synthetic Student 319,MATH-ALG2,MATH-ALG2,Y02-SEC-008,Y02-SEC-008,TCH-002,TCH-002,active,active,tjohnson30@schoolname.example,matched
