school_year,school_year_offset,Student,SIS User ID,grade_level,course_id,section_id,teacher_id,enrollment_status
2027-2028,2,Synthetic Student 259,SYN-SIS-000259,12,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,active
2027-2028,2,Synthetic Student 260,SYN-SIS-000260,11,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,active
2027-2028,2,Synthetic Student 261,SYN-SIS-000261,11,MATH-PRECALC,Y02-SEC-015,TCH-003,active
2027-2028,2,Synthetic Student 263,SYN-SIS-000263,11,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 265,SYN-SIS-000265,11,MATH-PRECALC,Y02-SEC-015,TCH-003,active
2027-2028,2,Synthetic Student 266,SYN-SIS-000266,12,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,active
2027-2028,2,Synthetic Student 267,SYN-SIS-000267,12,MATH-PRECALC,Y02-SEC-015,TCH-003,active
2027-2028,2,Synthetic Student 268,SYN-SIS-000268,11,MATH-PRECALC,Y02-SEC-014,TCH-003,active
2027-2028,2,Synthetic Student 270,SYN-SIS-000270,11,MATH-PRECALC,Y02-SEC-016,TCH-004,active
2027-2028,2,Synthetic Student 271,SYN-SIS-000271,11,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,active
2027-2028,2,Synthetic Student 273,SYN-SIS-000273,12,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,active
2027-2028,2,Synthetic Student 274,SYN-SIS-000274,11,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,active
2027-2028,2,Synthetic Student 278,SYN-SIS-000278,12,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,active
2027-2028,2,Synthetic Student 279,SYN-SIS-000279,11,MATH-ALG2,Y02-SEC-006,TCH-002,active
2027-2028,2,Synthetic Student 280,SYN-SIS-000280,11,MATH-PRECALC,Y02-SEC-016,TCH-004,active
2027-2028,2,Synthetic Student 281,SYN-SIS-000281,11,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,active
2027-2028,2,Synthetic Student 283,SYN-SIS-000283,11,MATH-PRECALC,Y02-SEC-014,TCH-003,active
2027-2028,2,Synthetic Student 288,SYN-SIS-000288,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 289,SYN-SIS-000289,10,MATH-ALG2,Y02-SEC-006,TCH-002,active
2027-2028,2,Synthetic Student 290,SYN-SIS-000290,10,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 291,SYN-SIS-000291,10,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,active
2027-2028,2,Synthetic Student 292,SYN-SIS-000292,10,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 293,SYN-SIS-000293,10,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 294,SYN-SIS-000294,10,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 295,SYN-SIS-000295,10,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 296,SYN-SIS-000296,10,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,active
2027-2028,2,Synthetic Student 297,SYN-SIS-000297,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 298,SYN-SIS-000298,10,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 299,SYN-SIS-000299,10,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 300,SYN-SIS-000300,10,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,active
2027-2028,2,Synthetic Student 301,SYN-SIS-000301,10,MATH-AP-PRECALC,Y02-SEC-013,TCH-004,active
2027-2028,2,Synthetic Student 302,SYN-SIS-000302,10,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 303,SYN-SIS-000303,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 304,SYN-SIS-000304,10,MATH-ALG2,Y02-SEC-006,TCH-002,active
2027-2028,2,Synthetic Student 305,SYN-SIS-000305,10,MATH-ALG2,Y02-SEC-006,TCH-002,active
2027-2028,2,Synthetic Student 306,SYN-SIS-000306,10,MATH-AP-PRECALC,Y02-SEC-013,TCH-004,active
2027-2028,2,Synthetic Student 307,SYN-SIS-000307,10,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,active
2027-2028,2,Synthetic Student 308,SYN-SIS-000308,10,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 309,SYN-SIS-000309,10,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 310,SYN-SIS-000310,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 311,SYN-SIS-000311,10,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 312,SYN-SIS-000312,10,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 313,SYN-SIS-000313,10,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,active
2027-2028,2,Synthetic Student 314,SYN-SIS-000314,10,MATH-AP-PRECALC,Y02-SEC-013,TCH-004,active
2027-2028,2,Synthetic Student 315,SYN-SIS-000315,10,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 316,SYN-SIS-000316,10,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 317,SYN-SIS-000317,10,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 318,SYN-SIS-000318,10,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 319,SYN-SIS-000319,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 320,SYN-SIS-000320,10,MATH-ALG2,Y02-SEC-006,TCH-002,active
2027-2028,2,Synthetic Student 321,SYN-SIS-000321,10,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 322,SYN-SIS-000322,10,MATH-ALG2,Y02-SEC-006,TCH-002,active
2027-2028,2,Synthetic Student 323,SYN-SIS-000323,10,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,active
2027-2028,2,Synthetic Student 324,SYN-SIS-000324,10,MATH-AP-PRECALC,Y02-SEC-013,TCH-004,active
2027-2028,2,Synthetic Student 325,SYN-SIS-000325,10,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 326,SYN-SIS-000326,10,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 327,SYN-SIS-000327,10,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 328,SYN-SIS-000328,10,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 329,SYN-SIS-000329,10,MATH-ALG2,Y02-SEC-006,TCH-002,active
2027-2028,2,Synthetic Student 330,SYN-SIS-000330,10,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 331,SYN-SIS-000331,10,MATH-ALG2,Y02-SEC-006,TCH-002,active
2027-2028,2,Synthetic Student 332,SYN-SIS-000332,10,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 333,SYN-SIS-000333,10,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 334,SYN-SIS-000334,10,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 335,SYN-SIS-000335,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 336,SYN-SIS-000336,10,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,active
2027-2028,2,Synthetic Student 337,SYN-SIS-000337,10,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,active
2027-2028,2,Synthetic Student 338,SYN-SIS-000338,10,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 339,SYN-SIS-000339,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 340,SYN-SIS-000340,10,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,active
2027-2028,2,Synthetic Student 341,SYN-SIS-000341,10,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 342,SYN-SIS-000342,10,MATH-AP-PRECALC,Y02-SEC-013,TCH-004,active
2027-2028,2,Synthetic Student 343,SYN-SIS-000343,10,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 344,SYN-SIS-000344,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 345,SYN-SIS-000345,10,MATH-ALG2,Y02-SEC-007,TCH-002,active
2027-2028,2,Synthetic Student 346,SYN-SIS-000346,10,MATH-ALG2,Y02-SEC-008,TCH-002,active
2027-2028,2,Synthetic Student 347,SYN-SIS-000347,9,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 348,SYN-SIS-000348,9,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 349,SYN-SIS-000349,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 350,SYN-SIS-000350,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 351,SYN-SIS-000351,9,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 352,SYN-SIS-000352,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 353,SYN-SIS-000353,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 354,SYN-SIS-000354,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 355,SYN-SIS-000355,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 356,SYN-SIS-000356,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 357,SYN-SIS-000357,9,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 358,SYN-SIS-000358,9,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 359,SYN-SIS-000359,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 360,SYN-SIS-000360,9,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 361,SYN-SIS-000361,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 362,SYN-SIS-000362,9,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 363,SYN-SIS-000363,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 364,SYN-SIS-000364,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 365,SYN-SIS-000365,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 366,SYN-SIS-000366,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 367,SYN-SIS-000367,9,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 368,SYN-SIS-000368,9,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 369,SYN-SIS-000369,9,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 370,SYN-SIS-000370,9,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 371,SYN-SIS-000371,9,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 372,SYN-SIS-000372,9,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 373,SYN-SIS-000373,9,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 374,SYN-SIS-000374,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 375,SYN-SIS-000375,9,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 376,SYN-SIS-000376,9,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 377,SYN-SIS-000377,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 378,SYN-SIS-000378,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 379,SYN-SIS-000379,9,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 380,SYN-SIS-000380,9,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 381,SYN-SIS-000381,9,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 382,SYN-SIS-000382,9,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 383,SYN-SIS-000383,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 384,SYN-SIS-000384,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 385,SYN-SIS-000385,9,MATH-AP-PRECALC,Y02-SEC-013,TCH-004,active
2027-2028,2,Synthetic Student 386,SYN-SIS-000386,9,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 387,SYN-SIS-000387,9,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 388,SYN-SIS-000388,9,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 389,SYN-SIS-000389,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 390,SYN-SIS-000390,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 391,SYN-SIS-000391,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 392,SYN-SIS-000392,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 393,SYN-SIS-000393,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 394,SYN-SIS-000394,9,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,active
2027-2028,2,Synthetic Student 395,SYN-SIS-000395,9,MATH-GEOM,Y02-SEC-004,TCH-002,active
2027-2028,2,Synthetic Student 396,SYN-SIS-000396,9,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 397,SYN-SIS-000397,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 398,SYN-SIS-000398,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 399,SYN-SIS-000399,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 400,SYN-SIS-000400,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 401,SYN-SIS-000401,9,MATH-ALG2-H,Y02-SEC-010,TCH-003,active
2027-2028,2,Synthetic Student 402,SYN-SIS-000402,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 403,SYN-SIS-000403,9,MATH-ALG2-H,Y02-SEC-009,TCH-003,active
2027-2028,2,Synthetic Student 404,SYN-SIS-000404,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2027-2028,2,Synthetic Student 405,SYN-SIS-000405,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 406,SYN-SIS-000406,9,MATH-GEOM,Y02-SEC-002,TCH-002,active
2027-2028,2,Synthetic Student 407,SYN-SIS-000407,9,MATH-ALG1,Y02-SEC-001,TCH-001,active
2027-2028,2,Synthetic Student 408,SYN-SIS-000408,9,MATH-GEOM,Y02-SEC-005,TCH-001,active
2027-2028,2,Synthetic Student 409,SYN-SIS-000409,9,MATH-GEOM,Y02-SEC-003,TCH-001,active
2028-2029,3,Synthetic Student 001,SYN-SIS-000001,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 011,SYN-SIS-000011,12,MATH-BEYOND-CORE,Y03-SEC-025,TCH-004,active
2028-2029,3,Synthetic Student 012,SYN-SIS-000012,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 016,SYN-SIS-000016,12,MATH-BEYOND-CORE,Y03-SEC-025,TCH-004,active
2028-2029,3,Synthetic Student 017,SYN-SIS-000017,12,MATH-PRECALC,Y03-SEC-018,TCH-003,active
2028-2029,3,Synthetic Student 019,SYN-SIS-000019,12,MATH-AP-CALC-AB,Y03-SEC-022,TCH-005,active
2028-2029,3,Synthetic Student 022,SYN-SIS-000022,12,MATH-AP-CALC-AB,Y03-SEC-022,TCH-005,active
2028-2029,3,Synthetic Student 025,SYN-SIS-000025,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 029,SYN-SIS-000029,12,MATH-AP-CALC-AB,Y03-SEC-022,TCH-005,active
2028-2029,3,Synthetic Student 031,SYN-SIS-000031,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 032,SYN-SIS-000032,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 035,SYN-SIS-000035,12,MATH-PRECALC,Y03-SEC-016,TCH-003,active
2028-2029,3,Synthetic Student 039,SYN-SIS-000039,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 045,SYN-SIS-000045,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 046,SYN-SIS-000046,12,MATH-AP-PRECALC,Y03-SEC-013,TCH-004,active
2028-2029,3,Synthetic Student 050,SYN-SIS-000050,12,MATH-PRECALC,Y03-SEC-016,TCH-003,active
2028-2029,3,Synthetic Student 051,SYN-SIS-000051,12,MATH-BEYOND-CORE,Y03-SEC-025,TCH-004,active
2028-2029,3,Synthetic Student 053,SYN-SIS-000053,12,MATH-BEYOND-CORE,Y03-SEC-025,TCH-004,active
2028-2029,3,Synthetic Student 054,SYN-SIS-000054,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 055,SYN-SIS-000055,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 057,SYN-SIS-000057,12,MATH-BEYOND-CORE,Y03-SEC-025,TCH-004,active
2028-2029,3,Synthetic Student 058,SYN-SIS-000058,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 062,SYN-SIS-000062,12,MATH-AP-CALC-AB,Y03-SEC-022,TCH-005,active
2028-2029,3,Synthetic Student 065,SYN-SIS-000065,12,MATH-PRECALC,Y03-SEC-016,TCH-003,active
2028-2029,3,Synthetic Student 070,SYN-SIS-000070,12,MATH-AP-CALC-AB,Y03-SEC-022,TCH-005,active
2028-2029,3,Synthetic Student 081,SYN-SIS-000081,12,MATH-AP-PRECALC,Y03-SEC-014,TCH-004,active
2028-2029,3,Synthetic Student 084,SYN-SIS-000084,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 085,SYN-SIS-000085,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 086,SYN-SIS-000086,12,MATH-AP-PRECALC,Y03-SEC-013,TCH-004,active
2028-2029,3,Synthetic Student 092,SYN-SIS-000092,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 100,SYN-SIS-000100,12,MATH-PRECALC,Y03-SEC-017,TCH-004,active
2028-2029,3,Synthetic Student 105,SYN-SIS-000105,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 111,SYN-SIS-000111,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 112,SYN-SIS-000112,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 113,SYN-SIS-000113,12,MATH-PRECALC,Y03-SEC-017,TCH-004,active
2028-2029,3,Synthetic Student 114,SYN-SIS-000114,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 116,SYN-SIS-000116,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 119,SYN-SIS-000119,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 126,SYN-SIS-000126,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 127,SYN-SIS-000127,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 142,SYN-SIS-000142,12,MATH-PRECALC,Y03-SEC-017,TCH-004,active
2028-2029,3,Synthetic Student 143,SYN-SIS-000143,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 146,SYN-SIS-000146,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 149,SYN-SIS-000149,12,MATH-AP-CALC-AB,Y03-SEC-022,TCH-005,active
2028-2029,3,Synthetic Student 150,SYN-SIS-000150,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 151,SYN-SIS-000151,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 156,SYN-SIS-000156,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 157,SYN-SIS-000157,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 160,SYN-SIS-000160,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 166,SYN-SIS-000166,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 167,SYN-SIS-000167,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 170,SYN-SIS-000170,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 171,SYN-SIS-000171,12,MATH-PRECALC,Y03-SEC-018,TCH-003,active
2028-2029,3,Synthetic Student 172,SYN-SIS-000172,12,MATH-PRECALC,Y03-SEC-018,TCH-003,active
2028-2029,3,Synthetic Student 173,SYN-SIS-000173,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 177,SYN-SIS-000177,12,MATH-BEYOND-CORE,Y03-SEC-025,TCH-004,active
2028-2029,3,Synthetic Student 178,SYN-SIS-000178,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 180,SYN-SIS-000180,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 184,SYN-SIS-000184,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 193,SYN-SIS-000193,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 195,SYN-SIS-000195,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 196,SYN-SIS-000196,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 200,SYN-SIS-000200,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 204,SYN-SIS-000204,12,MATH-PRECALC,Y03-SEC-017,TCH-004,active
2028-2029,3,Synthetic Student 205,SYN-SIS-000205,12,MATH-PRECALC,Y03-SEC-016,TCH-003,active
2028-2029,3,Synthetic Student 206,SYN-SIS-000206,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 208,SYN-SIS-000208,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 215,SYN-SIS-000215,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 216,SYN-SIS-000216,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 219,SYN-SIS-000219,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 221,SYN-SIS-000221,12,MATH-AP-PRECALC,Y03-SEC-015,TCH-004,active
2028-2029,3,Synthetic Student 222,SYN-SIS-000222,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 225,SYN-SIS-000225,12,MATH-AP-PRECALC,Y03-SEC-013,TCH-004,active
2028-2029,3,Synthetic Student 231,SYN-SIS-000231,12,MATH-PRECALC,Y03-SEC-017,TCH-004,active
2028-2029,3,Synthetic Student 236,SYN-SIS-000236,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 246,SYN-SIS-000246,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 251,SYN-SIS-000251,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 260,SYN-SIS-000260,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 261,SYN-SIS-000261,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 263,SYN-SIS-000263,12,MATH-PRECALC,Y03-SEC-016,TCH-003,active
2028-2029,3,Synthetic Student 265,SYN-SIS-000265,12,MATH-AP-CALC-AB,Y03-SEC-022,TCH-005,active
2028-2029,3,Synthetic Student 268,SYN-SIS-000268,12,MATH-AP-CALC-AB,Y03-SEC-019,TCH-005,active
2028-2029,3,Synthetic Student 270,SYN-SIS-000270,12,MATH-AP-CALC-AB,Y03-SEC-020,TCH-005,active
2028-2029,3,Synthetic Student 271,SYN-SIS-000271,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 274,SYN-SIS-000274,12,MATH-AP-CALC-BC,Y03-SEC-023,TCH-005,active
2028-2029,3,Synthetic Student 279,SYN-SIS-000279,12,MATH-PRECALC,Y03-SEC-017,TCH-004,active
2028-2029,3,Synthetic Student 280,SYN-SIS-000280,12,MATH-AP-CALC-AB,Y03-SEC-021,TCH-005,active
2028-2029,3,Synthetic Student 281,SYN-SIS-000281,12,MATH-AP-CALC-BC,Y03-SEC-024,TCH-005,active
2028-2029,3,Synthetic Student 283,SYN-SIS-000283,12,MATH-AP-CALC-AB,Y03-SEC-022,TCH-005,active
2028-2029,3,Synthetic Student 288,SYN-SIS-000288,11,MATH-PRECALC,Y03-SEC-018,TCH-003,active
2028-2029,3,Synthetic Student 289,SYN-SIS-000289,11,MATH-PRECALC,Y03-SEC-016,TCH-003,active
2028-2029,3,Synthetic Student 290,SYN-SIS-000290,11,MATH-ALG2,Y03-SEC-009,TCH-002,active
